studyYear,studyName,studyDescription,studyDesign,plantingDate,harvestDate,locationName,germplasmName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,Yield|LSU_01:0000138
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1133,1,1,59,3,19,test,7506.630971
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1134,1,1,333,17,13,test,9201.813972
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1135,1,1,187,10,14,test,8267.266111
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1136,1,1,102,6,19,test,9232.428076
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1137,1,1,209,11,9,test,10119.30264
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1138,1,1,38,2,3,test,8909.106712
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1139,1,1,23,2,18,test,8743.216892
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1140,1,1,198,10,3,test,9561.786636
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1141,1,1,140,7,20,test,8449.501566
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1142,1,1,125,7,5,test,8128.934246
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1143,1,1,326,17,6,test,9862.506016
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1144,1,1,287,15,7,test,9069.658363
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1145,1,1,268,14,13,test,9353.457807
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1146,1,1,181,10,20,test,8737.132882
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1147,1,1,227,12,14,test,8138.037419
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1148,1,1,175,9,15,test,9370.361662
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1149,1,1,339,17,19,test,9778.546805
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1150,1,1,335,17,15,test,9536.750629
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1151,1,1,68,4,13,test,6866.261162
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1152,1,1,120,6,1,test,8805.04423
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1153,1,1,29,2,12,test,7238.06556
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1154,1,1,10,1,10,test,10241.1385
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1155,1,1,11,1,11,test,9504.48425
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1156,1,1,224,12,17,test,9544.269164
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1157,1,1,344,18,17,test,9475.376286
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1158,1,1,116,6,5,test,8122.814537
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1159,1,1,342,18,19,test,9967.963796
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1160,1,1,371,19,11,test,9010.124609
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1161,1,1,144,8,17,test,8302.856093
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1162,1,1,123,7,3,test,7998.398941
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1163,1,1,279,14,2,test,8485.051518
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1164,1,1,248,13,8,test,8113.834875
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1165,1,1,296,15,16,test,9714.845224
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1166,1,1,46,3,6,test,7773.525903
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1167,1,1,331,17,11,test,7876.927916
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1168,1,1,103,6,18,test,8538.022935
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1169,1,1,172,9,12,test,8804.834405
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1170,1,1,115,6,6,test,7676.765472
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1171,1,1,284,15,4,test,9203.928536
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1172,1,1,76,4,5,test,7561.026192
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1173,1,1,5,1,5,test,7852.694361
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1174,1,1,176,9,16,test,9102.359649
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1175,1,1,199,10,2,test,9071.982396
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1176,1,1,288,15,8,test,8093.838227
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1177,1,1,43,3,3,test,8932.190056
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1178,1,1,311,16,10,test,9197.524778
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1179,1,1,6,1,6,test,7365.866353
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1180,1,1,315,16,6,test,8928.588668
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1181,1,1,95,5,15,test,9337.51705
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1182,1,1,194,10,7,test,9116.268685
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1183,1,1,250,13,10,test,9546.005479
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1184,1,1,158,8,3,test,7920.130584
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1185,1,1,30,2,11,test,8807.149207
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1186,1,1,174,9,14,test,9708.608705
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1187,1,1,74,4,7,test,6710.766057
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1188,1,1,136,7,16,test,9398.333669
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1189,1,1,16,1,16,test,8912.872935
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1190,1,1,269,14,12,test,8560.544662
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1191,1,1,24,2,17,test,8537.865632
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1192,1,1,231,12,10,test,8786.055956
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1193,1,1,265,14,16,test,8337.706768
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1194,1,1,127,7,7,test,8855.256098
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1195,1,1,129,7,9,test,8632.563585
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1196,1,1,151,8,10,test,10099.82296
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1197,1,1,161,9,1,test,7230.855158
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1198,1,1,179,9,19,test,8698.539549
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1199,1,1,19,1,19,test,8327.693966
2021,21PYL,21PYL,RCBD,2021-March-10,2021-July-31,Rice Research Station_LA_SW,211L1200,1,1,334,17,14,test,9493.675333
