studyYear,studyName,studyDescription,studyDesign,plantingDate,harvestDate,locationName,germplasmName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,Yield|LSU_01:0000138
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1017,1,1,97,7,1,test,6829.85908
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1018,1,1,239,15,15,test,6528.66912
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1019,1,1,94,6,3,test,7817.619406
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1020,1,1,18,2,15,test,6405.626206
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1021,1,1,218,14,7,test,7432.307188
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1022,1,1,225,15,1,test,6414.293761
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1023,1,1,47,3,15,test,6674.820463
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1024,1,1,192,12,1,test,7345.949852
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1025,1,1,165,11,5,test,8304.714782
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1026,1,1,186,12,7,test,7370.937262
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1027,1,1,124,8,5,test,6804.651951
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1028,1,1,88,6,9,test,8222.706377
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1029,1,1,3,1,3,test,6787.407759
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1030,1,1,6,1,6,test,6001.251429
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1031,1,1,126,8,3,test,7654.329943
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1032,1,1,121,8,8,test,9637.351364
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1033,1,1,96,6,1,test,5204.715247
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1034,1,1,13,1,13,test,5421.366239
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1035,1,1,240,15,16,test,9070.990287
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1036,1,1,110,7,14,test,6811.455678
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1037,1,1,228,15,4,test,8496.749615
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1038,1,1,215,14,10,test,8001.426123
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1039,1,1,153,10,8,test,7440.414079
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1040,1,1,145,10,16,test,7782.047578
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1041,1,1,15,1,15,test,8511.288984
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1042,1,1,180,12,13,test,7298.232841
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1043,1,1,48,3,16,test,6639.612309
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1044,1,1,64,4,1,test,8333.854133
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1045,1,1,27,2,6,test,7040.388233
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1046,1,1,120,8,9,test,7500.268699
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1047,1,1,109,7,13,test,9878.550326
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1048,1,1,46,3,14,test,8449.093216
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1049,1,1,60,4,5,test,8840.133294
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1050,1,1,59,4,6,test,8337.930308
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1051,1,1,142,9,14,test,8348.628374
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1052,1,1,57,4,8,test,8986.375555
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1053,1,1,175,11,15,test,8534.268612
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1054,1,1,106,7,10,test,7141.459197
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1055,1,1,38,3,6,test,8317.534278
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1056,1,1,136,9,8,test,8742.039907
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1057,1,1,21,2,12,test,8995.512855
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1058,1,1,156,10,5,test,8732.258601
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1059,1,1,41,3,9,test,9423.602184
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1060,1,1,84,6,13,test,8974.389478
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1061,1,1,232,15,8,test,9098.523412
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1062,1,1,23,2,10,test,6571.128017
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1063,1,1,4,1,4,test,8956.622505
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1064,1,1,221,14,4,test,8367.736393
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1065,1,1,87,6,10,test,8571.128451
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1066,1,1,209,14,16,test,8893.714543
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1067,1,1,133,9,5,test,8977.427668
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1068,1,1,61,4,4,test,10038.3167
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1069,1,1,206,13,14,test,8152.653743
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1070,1,1,231,15,7,test,8962.736768
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1071,1,1,113,8,16,test,7843.84179
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1072,1,1,102,7,6,test,10056.89436
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1073,1,1,91,6,6,test,9930.805682
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1074,1,1,190,12,3,test,7676.256433
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1075,1,1,103,7,7,test,8642.703968
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1076,1,1,238,15,14,test,8043.021295
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1077,1,1,122,8,7,test,7552.016427
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1078,1,1,65,5,1,test,8429.469993
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1079,1,1,203,13,11,test,7813.56596
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1080,1,1,45,3,13,test,5876.246193
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1081,1,1,118,8,11,test,8327.353466
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1082,1,1,202,13,10,test,8120.877759
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1083,1,1,199,13,7,test,7281.200792
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1084,1,1,34,3,2,test,5511.99674
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1085,1,1,159,10,2,test,9243.81103
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1086,1,1,69,5,5,test,8458.404776
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1087,1,1,67,5,3,test,8528.449834
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1088,1,1,11,1,11,test,6167.033571
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1089,1,1,174,11,14,test,9296.725544
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1090,1,1,210,14,15,test,8863.294758
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1091,1,1,24,2,9,test,7361.072614
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1092,1,1,185,12,8,test,8333.096479
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1093,1,1,43,3,11,test,8294.637992
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1094,1,1,95,6,2,test,8382.487905
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1095,1,1,172,11,12,test,9195.260599
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1096,1,1,217,14,8,test,8378.858745
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1097,1,1,108,7,12,test,9036.274608
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1098,1,1,92,6,5,test,9168.333597
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1099,1,1,101,7,5,test,9443.967908
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1100,1,1,12,1,12,test,8848.861461
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1101,1,1,230,15,6,test,9545.531347
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1102,1,1,14,1,14,test,8608.29135
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1103,1,1,236,15,12,test,8849.952482
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1104,1,1,53,4,12,test,8283.985385
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1105,1,1,54,4,11,test,8303.851058
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1106,1,1,150,10,11,test,8539.458538
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1107,1,1,166,11,6,test,9392.129261
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1108,1,1,219,14,6,test,8899.321178
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1109,1,1,177,12,16,test,9924.4717
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1110,1,1,160,10,1,test,8204.598461
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1111,1,1,32,2,1,test,8648.022695
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1112,1,1,8,1,8,test,9170.515639
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1113,1,1,99,7,3,test,8948.189823
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1114,1,1,10,1,10,test,7302.202945
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1115,1,1,143,9,15,test,8364.584555
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1116,1,1,93,6,4,test,8678.389444
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1117,1,1,237,15,13,test,8766.23178
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1118,1,1,223,14,2,test,7384.75686
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1119,1,1,201,13,9,test,7111.675842
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1120,1,1,2,1,2,test,5152.376549
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1121,1,1,179,12,14,test,9934.199969
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1122,1,1,86,6,11,test,9773.365304
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1123,1,1,138,9,10,test,7912.326082
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1124,1,1,193,13,1,test,7560.880971
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1125,1,1,139,9,11,test,9202.443154
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1126,1,1,49,4,16,test,9176.243499
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1127,1,1,70,5,6,test,8679.828985
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1128,1,1,82,6,15,test,8822.23752
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1129,1,1,37,3,5,test,9778.524923
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1130,1,1,208,13,16,test,8727.803599
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1131,1,1,135,9,7,test,6928.210069
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1132,1,1,157,10,4,test,7437.944129
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1133,1,1,140,9,12,test,8788.120387
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1134,1,1,119,8,10,test,7751.703559
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1135,1,1,132,9,4,test,7903.688833
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1136,1,1,207,13,15,test,9217.308314
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1137,1,1,194,13,2,test,8008.82082
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1138,1,1,146,10,15,test,9168.576046
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1139,1,1,29,2,4,test,9499.2463
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1140,1,1,62,4,3,test,7499.404974
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1141,1,1,20,2,13,test,7475.493432
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1142,1,1,19,2,14,test,7529.862641
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1143,1,1,66,5,2,test,9247.364424
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1144,1,1,22,2,11,test,6563.581789
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1145,1,1,211,14,14,test,8101.739434
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1146,1,1,89,6,8,test,9520.415136
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1147,1,1,171,11,11,test,9260.94915
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1148,1,1,167,11,7,test,8027.731849
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1149,1,1,75,5,11,test,5760.802543
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1150,1,1,189,12,4,test,7699.675499
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1151,1,1,198,13,6,test,7826.302114
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1152,1,1,56,4,9,test,8470.565114
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1153,1,1,205,13,13,test,8095.556982
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1154,1,1,90,6,7,test,8975.844172
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1155,1,1,137,9,9,test,8728.515793
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1156,1,1,40,3,8,test,8052.241937
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1157,1,1,68,5,4,test,7250.197615
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1158,1,1,7,1,7,test,7089.817541
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1159,1,1,155,10,6,test,7203.465552
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1160,1,1,111,7,15,test,8420.446341
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1161,1,1,9,1,9,test,6694.951314
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1162,1,1,222,14,3,test,8384.495686
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1163,1,1,183,12,10,test,8506.508191
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1164,1,1,212,14,13,test,8066.576739
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1165,1,1,173,11,13,test,7268.426756
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1166,1,1,170,11,10,test,8973.306033
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1167,1,1,83,6,14,test,7340.843268
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1168,1,1,164,11,4,test,7536.431496
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1169,1,1,114,8,15,test,7932.63877
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1170,1,1,229,15,5,test,7367.429327
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1171,1,1,36,3,4,test,6670.229083
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1172,1,1,151,10,10,test,8211.826474
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1173,1,1,176,11,16,test,8033.186954
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1174,1,1,197,13,5,test,7519.997994
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1175,1,1,112,7,16,test,8610.23852
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1176,1,1,28,2,5,test,8646.749837
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1177,1,1,104,7,8,test,9177.152683
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1178,1,1,33,3,1,test,7465.31057
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1179,1,1,224,14,1,test,8223.297347
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1180,1,1,107,7,11,test,9519.680213
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1181,1,1,128,8,1,test,7394.507859
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1182,1,1,191,12,2,test,9175.485845
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1183,1,1,163,11,3,test,6855.770826
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1184,1,1,195,13,3,test,4675.751943
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1185,1,1,73,5,9,test,6136.765318
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1186,1,1,44,3,12,test,5975.430601
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1187,1,1,216,14,9,test,8821.699586
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1188,1,1,80,5,16,test,7809.800423
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1189,1,1,123,8,6,test,5929.39558
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1190,1,1,154,10,7,test,6993.784971
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1191,1,1,26,2,7,test,7873.35239
2022,22_PYL_RRS,PYT,CRD,2022-March-10,2022-August-01,Rice Research Station_LA_SW,221L1192,1,1,152,10,9,test,8712.165633
